candidate_id,first_name,last_name,highest_education,years_experience,current_city,current_country,notice_period_days,expected_ctc_lpa,phone,email
94843,Ishaan,Mehta,Masters,4.7,Kolkata,India,30,40.8,9072270734,ishaan.mehta94843@example.com
94844,Kiara,Agarwal,Diploma,2.4,Lucknow,India,30,16.5,9567072875,kiara.agarwal94844@example.com
94845,Raghav,Das,Diploma,1.5,Noida,India,45,56.1,6659628010,raghav.das94845@example.com
94846,Sofia,Smith,Masters,1.1,Kolkata,India,15,17.7,9009194610,sofia.smith94846@example.com
94847,Isha,Panda,Masters,3.4,Noida,India,30,48.0,6365511941,isha.panda94847@example.com
94848,Noah,Patel,Masters,1.9,Jaipur,India,30,24.9,6103487328,noah.patel94848@example.com
94849,Aadhya,Chatterjee,PhD,10.7,Kolkata,India,45,33.7,6444706277,aadhya.chatterjee94849@example.com
94850,Sai,Lee,Bachelors,5.8,Mumbai,India,45,43.9,6470927992,sai.lee94850@example.com
94851,Sofia,Singh,Bachelors,1.9,Bengaluru,India,30,16.2,6357570822,sofia.singh94851@example.com
94852,Noah,Das,Bachelors,4.3,Gurugram,India,30,44.5,8485902113,noah.das94852@example.com
94853,Arjun,Patel,Masters,6.1,Lucknow,India,60,30.5,7422383740,arjun.patel94853@example.com
94854,Sofia,Martin,Bachelors,2.6,Hyderabad,India,45,67.4,6713655561,sofia.martin94854@example.com
94855,Mia,Verma,PhD,5.4,Indore,India,60,36.5,7142579079,mia.verma94855@example.com
94856,Rohit,Panda,Masters,3.1,Ahmedabad,India,30,52.4,7599186763,rohit.panda94856@example.com
94857,Vihaan,Bose,Bachelors,12.4,Indore,India,90,51.9,6900791180,vihaan.bose94857@example.com
94858,Navya,Verma,PhD,6.8,Jaipur,India,30,63.8,8999459293,navya.verma94858@example.com
94859,Ishaan,Chen,Bachelors,3.2,Jaipur,India,60,18.9,9887177613,ishaan.chen94859@example.com
94860,Vivaan,Yadav,Bachelors,4.3,Pune,India,15,16.8,6958383815,vivaan.yadav94860@example.com
94861,Arjun,Johnson,Bachelors,4.4,Indore,Other,30,20.6,9549269024,arjun.johnson94861@example.com
94862,Aarohi,Agarwal,Masters,6.1,Gurugram,India,45,16.8,6778133336,aarohi.agarwal94862@example.com
94863,Aditya,Kim,Masters,8.0,Gurugram,India,90,36.0,8844470499,aditya.kim94863@example.com
94864,Sofia,Iyer,Bachelors,4.0,Hyderabad,India,45,49.9,7025704500,sofia.iyer94864@example.com
94865,Isha,Garcia,Masters,4.0,Hyderabad,India,15,63.7,6291632952,isha.garcia94865@example.com
94866,Isha,Jain,Masters,4.6,Gurugram,India,15,15.3,8773319320,isha.jain94866@example.com
94867,Noah,Verma,Diploma,5.9,Indore,India,60,27.3,8954445377,noah.verma94867@example.com
94868,Meera,Johnson,Diploma,2.4,Mumbai,India,60,19.9,6595054380,meera.johnson94868@example.com
94869,Raghav,Kim,Bachelors,3.5,Noida,India,30,13.7,6063428407,raghav.kim94869@example.com
94870,Aarav,Smith,Bachelors,1.6,Bengaluru,India,30,37.4,6221430854,aarav.smith94870@example.com
94871,Sarah,Kim,Masters,4.5,Chennai,India,45,69.4,7879270016,sarah.kim94871@example.com
94872,Isha,Roy,Diploma,4.0,Jaipur,India,60,12.8,6583226512,isha.roy94872@example.com
94873,Emily,Verma,Masters,2.3,Lucknow,India,45,63.0,6929760153,emily.verma94873@example.com
94874,Oliver,Brown,Bachelors,3.9,Lucknow,India,30,51.7,6285762364,oliver.brown94874@example.com
94875,Diya,Chatterjee,Masters,0.8,Indore,Other,45,33.3,8407621814,diya.chatterjee94875@example.com
94876,Aarohi,Khan,Masters,3.4,Bengaluru,India,30,38.1,6195556519,aarohi.khan94876@example.com
94877,Diya,Chatterjee,Masters,1.8,Noida,Other,60,47.2,7756780351,diya.chatterjee94877@example.com
94878,Elijah,Bose,Bachelors,2.4,Gurugram,Other,60,35.6,8363889056,elijah.bose94878@example.com
94879,Diya,Chen,Masters,5.7,Noida,India,60,49.8,8673164843,diya.chen94879@example.com
94880,Meera,Patel,Bachelors,4.8,Jaipur,India,15,63.1,7052963378,meera.patel94880@example.com
94881,Diya,Garcia,PhD,5.3,Noida,India,60,53.5,9219208788,diya.garcia94881@example.com
94882,Aarav,Iyer,Bachelors,0.4,Hyderabad,India,30,27.5,9237089218,aarav.iyer94882@example.com
94883,Vivaan,Roy,Bachelors,1.6,Gurugram,India,30,48.3,9643706806,vivaan.roy94883@example.com
94884,Vihaan,Reddy,Masters,5.2,Kolkata,India,30,47.5,6258786703,vihaan.reddy94884@example.com
94885,Elijah,Mehta,Bachelors,1.2,Jaipur,India,60,24.6,8138472869,elijah.mehta94885@example.com
94886,Kiara,Singh,Masters,5.8,Hyderabad,India,30,50.1,6719795493,kiara.singh94886@example.com
94887,Elijah,Das,Bachelors,5.3,Lucknow,India,45,46.4,9519000064,elijah.das94887@example.com
94888,Vivaan,Brown,Bachelors,1.1,Indore,India,30,60.1,8742189197,vivaan.brown94888@example.com
94889,Raghav,Lee,Bachelors,1.0,Kochi,India,30,61.4,7276661332,raghav.lee94889@example.com
94890,Isha,Jain,Bachelors,8.9,Gurugram,India,60,44.3,6128091128,isha.jain94890@example.com
94891,Oliver,Verma,Diploma,5.3,Kolkata,India,30,30.3,9312293537,oliver.verma94891@example.com
94892,Anika,Sharma,Bachelors,4.6,Ahmedabad,India,45,58.4,6398910065,anika.sharma94892@example.com
94893,Mia,Reddy,Bachelors,14.9,Kochi,India,90,65.7,9948455869,mia.reddy94893@example.com
94894,Aarav,Smith,Diploma,2.8,Jaipur,India,15,14.1,8461002632,aarav.smith94894@example.com
94895,Mia,Yadav,Masters,1.0,Kolkata,India,0,59.1,9236518022,mia.yadav94895@example.com
94896,Arjun,Smith,Bachelors,4.2,Hyderabad,India,60,48.6,7797750838,arjun.smith94896@example.com
94897,Diya,Yadav,Bachelors,7.2,Kochi,India,90,24.8,6894170675,diya.yadav94897@example.com
94898,Ishaan,Patel,Masters,5.3,Mumbai,India,60,34.0,6216918459,ishaan.patel94898@example.com
94899,Elijah,Kim,Bachelors,2.7,Kochi,India,30,32.7,6447448365,elijah.kim94899@example.com
94900,Kiara,Agarwal,Masters,3.0,Bengaluru,Other,45,48.8,8749158567,kiara.agarwal94900@example.com
94901,Rohit,Sharma,Bachelors,1.9,Lucknow,India,90,61.4,8023937781,rohit.sharma94901@example.com
94902,Aditya,Yadav,Bachelors,5.3,Noida,Other,60,11.0,7995398749,aditya.yadav94902@example.com
94903,Aarohi,Garcia,Bachelors,7.4,Lucknow,India,60,21.3,7131814523,aarohi.garcia94903@example.com
94904,Aarav,Kapoor,Masters,5.6,Bengaluru,India,60,68.7,6900150911,aarav.kapoor94904@example.com
94905,Sai,Kapoor,Masters,6.2,Indore,India,45,20.2,9831686459,sai.kapoor94905@example.com
94906,Elijah,Gupta,Masters,2.0,Pune,India,30,22.9,7466446999,elijah.gupta94906@example.com
94907,Aditya,Kapoor,Masters,3.7,Indore,India,0,50.4,6458223012,aditya.kapoor94907@example.com
94908,Sofia,Chatterjee,Bachelors,6.2,Mumbai,India,0,23.4,7737841433,sofia.chatterjee94908@example.com
94909,Ananya,Roy,Masters,2.5,Kolkata,India,15,34.2,6722185479,ananya.roy94909@example.com
94910,Liam,Johnson,Bachelors,3.3,Gurugram,India,60,19.9,6182265165,liam.johnson94910@example.com
94911,Kiara,Brown,Masters,3.9,Noida,India,60,63.7,9453314731,kiara.brown94911@example.com
94912,Sarah,Ghosh,PhD,9.6,Kochi,India,15,7.1,9347043546,sarah.ghosh94912@example.com
94913,Emily,Lee,Bachelors,4.1,Mumbai,India,45,66.0,6428256392,emily.lee94913@example.com
94914,Isha,Patel,Masters,2.2,Mumbai,India,60,63.9,8049240034,isha.patel94914@example.com
94915,Noah,Reddy,Bachelors,4.3,Lucknow,India,30,26.2,6571026557,noah.reddy94915@example.com
94916,Aarav,Gupta,Masters,10.1,Jaipur,India,60,7.8,8983257524,aarav.gupta94916@example.com
94917,Isha,Ghosh,Bachelors,6.3,Kochi,India,60,6.1,7076693793,isha.ghosh94917@example.com
94918,Aarohi,Martin,Bachelors,0.3,Ahmedabad,India,60,48.8,8009520909,aarohi.martin94918@example.com
94919,Sai,Ghosh,Masters,1.1,Kochi,India,45,64.4,7781387814,sai.ghosh94919@example.com
94920,Ava,Garcia,Masters,0.9,Bengaluru,India,60,33.8,7324997140,ava.garcia94920@example.com
94921,Navya,Kim,Bachelors,1.0,Hyderabad,India,60,35.2,7526381957,navya.kim94921@example.com
94922,Sai,Ghosh,Bachelors,6.8,Kochi,India,30,41.4,6611954968,sai.ghosh94922@example.com
94923,Arjun,Ghosh,Bachelors,2.0,Kolkata,India,60,27.7,8769382338,arjun.ghosh94923@example.com
94924,Meera,Das,Bachelors,1.0,Bengaluru,India,30,5.9,7816316979,meera.das94924@example.com
94925,Oliver,Smith,Bachelors,2.3,Noida,Other,30,61.0,9414812229,oliver.smith94925@example.com
94926,Saanvi,Reddy,Masters,12.6,Gurugram,Other,30,31.4,6037281742,saanvi.reddy94926@example.com
94927,Oliver,Agarwal,Bachelors,5.9,Gurugram,India,45,48.7,7284079137,oliver.agarwal94927@example.com
94928,Noah,Smith,Masters,6.6,Jaipur,India,60,3.8,9659529976,noah.smith94928@example.com
94929,Navya,Singh,Masters,3.4,Kolkata,India,60,15.9,9250826476,navya.singh94929@example.com
94930,Elijah,Iyer,Masters,1.6,Kochi,India,30,27.7,7233647859,elijah.iyer94930@example.com
94931,Navya,Kapoor,Masters,3.1,Bengaluru,India,45,53.1,8224822332,navya.kapoor94931@example.com
94932,Navya,Patel,Bachelors,2.9,Kolkata,India,30,25.4,9208473113,navya.patel94932@example.com
94933,Sai,Patel,Bachelors,2.8,Jaipur,India,60,45.5,8655123468,sai.patel94933@example.com
94934,Rohit,Panda,Bachelors,2.2,Kochi,India,0,60.8,6795128421,rohit.panda94934@example.com
94935,Isha,Das,Masters,5.3,Ahmedabad,India,45,47.6,6436181279,isha.das94935@example.com
94936,Emily,Patel,Bachelors,1.6,Bengaluru,India,30,46.2,9016810041,emily.patel94936@example.com
94937,Vivaan,Sharma,Masters,3.7,Kochi,India,45,44.9,6526862281,vivaan.sharma94937@example.com
94938,Elijah,Roy,Bachelors,6.2,Kochi,Other,30,60.0,9290893890,elijah.roy94938@example.com
94939,Sai,Iyer,Bachelors,4.6,Kolkata,India,30,60.1,9672135139,sai.iyer94939@example.com
94940,Liam,Bose,Bachelors,4.2,Bengaluru,India,60,40.2,8425102325,liam.bose94940@example.com
94941,Ava,Williams,Bachelors,7.1,Bengaluru,India,60,48.0,9518398918,ava.williams94941@example.com
94942,Saanvi,Patel,Bachelors,4.8,Jaipur,Other,45,48.4,8765570649,saanvi.patel94942@example.com
94943,Aarav,Gupta,Bachelors,1.6,Pune,India,30,12.2,7146362161,aarav.gupta94943@example.com
94944,Noah,Nair,Bachelors,1.7,Hyderabad,India,0,22.3,8339390530,noah.nair94944@example.com
94945,Liam,Mehta,Masters,4.6,Pune,India,15,26.1,7710805695,liam.mehta94945@example.com
94946,Mia,Agarwal,Masters,3.0,Ahmedabad,India,15,30.4,9382351771,mia.agarwal94946@example.com
94947,Sofia,Agarwal,Masters,4.6,Ahmedabad,India,0,24.9,7248770524,sofia.agarwal94947@example.com
94948,Diya,Garcia,Masters,4.1,Kochi,India,15,66.0,9991548816,diya.garcia94948@example.com
94949,Sofia,Patel,Bachelors,3.4,Noida,India,60,6.4,9791422454,sofia.patel94949@example.com
94950,Raghav,Nair,Bachelors,4.3,Noida,Other,30,31.4,6695287551,raghav.nair94950@example.com
94951,Noah,Lee,Bachelors,2.8,Chennai,India,60,14.4,7286172413,noah.lee94951@example.com
94952,Anika,Johnson,Diploma,2.9,Gurugram,India,30,67.9,6273730696,anika.johnson94952@example.com
94953,Diya,Bose,Masters,1.9,Lucknow,India,30,19.5,7525844830,diya.bose94953@example.com
94954,Vivaan,Mehta,Masters,2.3,Noida,India,90,24.4,8764109522,vivaan.mehta94954@example.com
94955,Anika,Jain,PhD,1.6,Gurugram,India,60,31.1,7292716224,anika.jain94955@example.com
94956,Sarah,Chatterjee,Bachelors,3.2,Lucknow,India,30,39.4,6186325892,sarah.chatterjee94956@example.com
94957,Anika,Patel,Masters,1.9,Jaipur,India,30,68.2,8160732034,anika.patel94957@example.com
94958,Aditya,Garcia,Masters,1.3,Lucknow,India,90,16.3,8297637761,aditya.garcia94958@example.com
94959,Sofia,Martin,Bachelors,2.2,Bengaluru,India,0,64.2,9484140744,sofia.martin94959@example.com
94960,Sarah,Martin,Masters,1.6,Bengaluru,India,60,25.9,6937327303,sarah.martin94960@example.com
94961,Aditya,Sharma,Diploma,6.4,Noida,India,60,15.2,7661231935,aditya.sharma94961@example.com
94962,Rohit,Singh,Bachelors,4.5,Ahmedabad,India,30,44.3,9496644489,rohit.singh94962@example.com
94963,Aditya,Lee,Bachelors,2.9,Hyderabad,India,90,7.1,7257874300,aditya.lee94963@example.com
94964,Saanvi,Kapoor,Masters,7.3,Noida,India,15,28.2,9832139770,saanvi.kapoor94964@example.com
94965,Liam,Patel,Bachelors,1.4,Gurugram,India,0,52.7,7373926102,liam.patel94965@example.com
94966,Meera,Chen,Bachelors,7.7,Indore,India,30,12.8,6265637703,meera.chen94966@example.com
94967,Vihaan,Jain,Bachelors,3.8,Jaipur,India,45,10.3,8111677890,vihaan.jain94967@example.com
94968,Anika,Sharma,Bachelors,3.4,Ahmedabad,India,30,15.1,8604590338,anika.sharma94968@example.com
94969,Saanvi,Verma,Bachelors,5.7,Hyderabad,India,60,55.5,8465387071,saanvi.verma94969@example.com
94970,Aarohi,Verma,Bachelors,1.8,Chennai,India,0,47.5,8009346040,aarohi.verma94970@example.com
94971,Isha,Smith,Bachelors,9.6,Kochi,India,30,28.7,9342485652,isha.smith94971@example.com
94972,Kiara,Verma,Masters,10.8,Noida,India,90,52.2,7663809671,kiara.verma94972@example.com
94973,Ananya,Das,Bachelors,4.0,Ahmedabad,India,30,46.5,7363672563,ananya.das94973@example.com
94974,Elijah,Patel,Masters,3.1,Indore,India,60,55.8,8812430831,elijah.patel94974@example.com
94975,Mia,Yadav,Bachelors,3.0,Pune,India,90,61.3,8587971071,mia.yadav94975@example.com
94976,Diya,Jain,Bachelors,2.2,Lucknow,India,60,65.0,6789447181,diya.jain94976@example.com
94977,Kiara,Khan,Bachelors,0.7,Noida,India,60,8.8,6217697493,kiara.khan94977@example.com
94978,Meera,Bose,Bachelors,3.6,Noida,India,90,52.5,7028443909,meera.bose94978@example.com
94979,Sarah,Gupta,Masters,1.3,Ahmedabad,India,90,52.4,6851771759,sarah.gupta94979@example.com
94980,Sai,Panda,Masters,4.9,Mumbai,India,60,8.2,8559097099,sai.panda94980@example.com
94981,Ishaan,Garcia,Masters,3.6,Jaipur,India,30,55.9,7981523412,ishaan.garcia94981@example.com
94982,Liam,Das,Bachelors,4.2,Kolkata,India,0,31.4,9546902667,liam.das94982@example.com
94983,Diya,Das,Masters,1.9,Ahmedabad,India,30,4.3,6808824712,diya.das94983@example.com
94984,Rohit,Kim,Bachelors,3.4,Kochi,India,30,19.5,6785008272,rohit.kim94984@example.com
94985,Saanvi,Agarwal,Bachelors,3.6,Kochi,India,0,15.3,7929061921,saanvi.agarwal94985@example.com
94986,Krishna,Lee,Masters,0.9,Kochi,India,60,10.9,7804593241,krishna.lee94986@example.com
94987,Mia,Mehta,Masters,3.7,Ahmedabad,India,15,68.0,8304270796,mia.mehta94987@example.com
94988,Diya,Martin,Masters,5.0,Ahmedabad,India,30,48.7,8442486695,diya.martin94988@example.com
94989,Ananya,Patel,Masters,5.4,Pune,India,0,53.3,8861227111,ananya.patel94989@example.com
94990,Meera,Bose,Bachelors,1.3,Kochi,India,60,28.2,7529244232,meera.bose94990@example.com
94991,Anika,Kim,Diploma,2.6,Chennai,India,45,66.7,6729913220,anika.kim94991@example.com
94992,Mia,Bose,Bachelors,4.8,Lucknow,India,60,53.7,6028431345,mia.bose94992@example.com
94993,Kiara,Garcia,Masters,7.4,Gurugram,India,30,69.8,8685275316,kiara.garcia94993@example.com
94994,Meera,Bose,Bachelors,0.7,Kolkata,India,90,37.0,6135717352,meera.bose94994@example.com
94995,Mia,Smith,Bachelors,4.8,Noida,India,30,64.4,8945868655,mia.smith94995@example.com
94996,Liam,Kim,Bachelors,9.0,Ahmedabad,India,45,63.4,6491847327,liam.kim94996@example.com
94997,Diya,Reddy,Masters,4.7,Kochi,India,45,11.1,8512407527,diya.reddy94997@example.com
94998,Mia,Martin,Masters,5.6,Ahmedabad,India,15,43.3,8021135017,mia.martin94998@example.com
94999,Krishna,Chatterjee,Bachelors,3.6,Indore,India,30,62.6,6266414472,krishna.chatterjee94999@example.com
95000,Ava,Williams,Bachelors,4.5,Pune,India,90,14.8,7293235594,ava.williams95000@example.com
95001,Aadhya,Jain,Masters,5.3,Lucknow,India,30,54.3,8869437932,aadhya.jain95001@example.com
95002,Oliver,Nair,Bachelors,6.5,Noida,India,15,61.7,6622180650,oliver.nair95002@example.com
95003,Noah,Ghosh,Bachelors,0.4,Kochi,India,0,6.4,9428364441,noah.ghosh95003@example.com
95004,Kiara,Singh,Bachelors,3.5,Bengaluru,India,60,14.6,8308051454,kiara.singh95004@example.com
95005,Raghav,Yadav,Masters,7.9,Bengaluru,Other,30,50.7,9426831068,raghav.yadav95005@example.com
95006,Elijah,Smith,Bachelors,3.6,Mumbai,India,60,14.0,7564290364,elijah.smith95006@example.com
95007,Ananya,Mehta,Bachelors,2.3,Mumbai,India,90,8.2,7345353313,ananya.mehta95007@example.com
95008,Raghav,Reddy,Bachelors,3.8,Pune,India,60,45.3,6354772253,raghav.reddy95008@example.com
95009,Sofia,Reddy,Bachelors,2.9,Mumbai,India,0,62.2,7969165736,sofia.reddy95009@example.com
95010,Ishaan,Chen,Bachelors,7.7,Mumbai,India,30,51.1,7453047366,ishaan.chen95010@example.com
95011,Mia,Brown,Bachelors,3.2,Noida,India,90,39.9,7883672817,mia.brown95011@example.com
95012,Ishaan,Martin,Masters,2.6,Noida,India,90,43.1,8860823645,ishaan.martin95012@example.com
95013,Ananya,Chen,Bachelors,8.0,Lucknow,India,60,22.3,6332342443,ananya.chen95013@example.com
95014,Vihaan,Verma,Masters,2.9,Pune,India,60,30.5,6792879510,vihaan.verma95014@example.com
95015,Liam,Verma,Masters,3.1,Kochi,India,0,68.3,8006561663,liam.verma95015@example.com
95016,Sarah,Yadav,Masters,3.2,Hyderabad,India,15,28.8,6432051268,sarah.yadav95016@example.com
95017,Aditya,Patel,Bachelors,2.9,Mumbai,Other,90,67.0,8232284530,aditya.patel95017@example.com
95018,Aadhya,Chatterjee,Masters,4.7,Hyderabad,India,30,68.0,7269378178,aadhya.chatterjee95018@example.com
95019,Saanvi,Brown,Masters,9.3,Bengaluru,India,30,58.7,6067646256,saanvi.brown95019@example.com
95020,Raghav,Bose,Bachelors,4.4,Jaipur,India,90,26.3,7550394313,raghav.bose95020@example.com
95021,Sai,Verma,Bachelors,2.8,Lucknow,India,90,32.1,6375554854,sai.verma95021@example.com
95022,Ishaan,Reddy,Masters,10.1,Ahmedabad,India,30,64.5,9378177753,ishaan.reddy95022@example.com
95023,Diya,Mehta,Masters,6.4,Pune,India,60,43.6,9487127242,diya.mehta95023@example.com
95024,Saanvi,Roy,Masters,3.2,Kochi,India,60,53.7,7364817469,saanvi.roy95024@example.com
95025,Mia,Das,Masters,1.9,Ahmedabad,India,45,5.0,9361800007,mia.das95025@example.com
95026,Noah,Verma,Bachelors,3.4,Jaipur,India,30,22.6,6233023344,noah.verma95026@example.com
95027,Ishaan,Lee,Masters,1.3,Jaipur,India,60,4.1,7156625931,ishaan.lee95027@example.com
95028,Aarohi,Roy,Bachelors,5.3,Chennai,India,0,48.5,7785747341,aarohi.roy95028@example.com
95029,Aadhya,Panda,Bachelors,4.7,Chennai,India,30,42.0,9892487310,aadhya.panda95029@example.com
95030,Ishaan,Roy,Masters,8.3,Bengaluru,India,60,63.8,7701502099,ishaan.roy95030@example.com
95031,Elijah,Ghosh,Masters,4.3,Chennai,India,0,64.9,8466207628,elijah.ghosh95031@example.com
95032,Aditya,Roy,PhD,3.8,Mumbai,India,0,48.0,7129934951,aditya.roy95032@example.com
95033,Vihaan,Jain,Bachelors,4.1,Ahmedabad,India,45,6.1,9437265844,vihaan.jain95033@example.com
95034,Liam,Patel,Bachelors,6.0,Kochi,India,30,26.1,8015388699,liam.patel95034@example.com
95035,Noah,Panda,Bachelors,1.7,Hyderabad,India,60,28.5,7411659600,noah.panda95035@example.com
95036,Raghav,Panda,Bachelors,1.7,Hyderabad,India,60,46.7,7398703142,raghav.panda95036@example.com
95037,Vivaan,Kim,Bachelors,6.3,Ahmedabad,India,90,56.6,7638775245,vivaan.kim95037@example.com
95038,Elijah,Garcia,PhD,2.4,Indore,India,90,42.7,6582168990,elijah.garcia95038@example.com
95039,Navya,Das,Masters,1.7,Kolkata,India,30,48.6,9784164717,navya.das95039@example.com
95040,Meera,Jain,Masters,5.4,Hyderabad,India,30,13.5,8778259687,meera.jain95040@example.com
95041,Sofia,Yadav,Bachelors,9.7,Jaipur,India,15,12.0,9645794871,sofia.yadav95041@example.com
95042,Navya,Singh,Bachelors,3.3,Kolkata,India,30,55.2,9212933013,navya.singh95042@example.com
95043,Kiara,Bose,Bachelors,5.3,Pune,India,30,36.9,8595841562,kiara.bose95043@example.com
95044,Ananya,Chatterjee,Bachelors,3.1,Jaipur,India,45,33.2,9214079079,ananya.chatterjee95044@example.com
95045,Noah,Lee,Bachelors,3.9,Gurugram,India,45,23.9,6114608478,noah.lee95045@example.com
95046,Raghav,Sharma,Bachelors,4.0,Hyderabad,India,60,4.7,6339102666,raghav.sharma95046@example.com
95047,Mia,Reddy,PhD,9.0,Mumbai,India,30,54.7,9081603233,mia.reddy95047@example.com
95048,Krishna,Lee,PhD,5.6,Kolkata,India,60,18.5,6873330046,krishna.lee95048@example.com
95049,Kiara,Gupta,Bachelors,2.2,Ahmedabad,India,0,39.2,8296823567,kiara.gupta95049@example.com
95050,Liam,Reddy,Masters,4.3,Kolkata,India,90,58.6,9363045482,liam.reddy95050@example.com
95051,Ananya,Patel,Bachelors,4.2,Mumbai,India,30,51.0,8031125456,ananya.patel95051@example.com
95052,Aarohi,Nair,Masters,4.7,Lucknow,India,0,9.3,6465993651,aarohi.nair95052@example.com
95053,Emily,Martin,Bachelors,2.2,Noida,India,60,24.5,9189271623,emily.martin95053@example.com
95054,Aarav,Reddy,Bachelors,2.4,Jaipur,India,60,12.5,6566408562,aarav.reddy95054@example.com
95055,Ananya,Johnson,Bachelors,6.3,Kochi,India,60,11.3,9946341098,ananya.johnson95055@example.com
95056,Arjun,Khan,Bachelors,2.4,Kolkata,India,45,11.7,6525657166,arjun.khan95056@example.com
95057,Liam,Verma,Masters,2.7,Kochi,India,60,24.3,7517833475,liam.verma95057@example.com
95058,Mia,Reddy,Masters,7.8,Noida,India,30,10.2,8691973873,mia.reddy95058@example.com
95059,Ananya,Panda,PhD,3.4,Noida,India,45,8.8,9630411015,ananya.panda95059@example.com
95060,Aditya,Kim,Bachelors,3.1,Kochi,India,90,40.7,6970728244,aditya.kim95060@example.com
95061,Diya,Chen,Bachelors,3.0,Kolkata,India,30,36.2,9765128107,diya.chen95061@example.com
95062,Anika,Smith,Bachelors,2.0,Chennai,India,30,21.4,8191917613,anika.smith95062@example.com
95063,Diya,Garcia,Masters,3.2,Bengaluru,India,0,15.5,8274286291,diya.garcia95063@example.com
95064,Sarah,Singh,Masters,1.2,Ahmedabad,India,30,4.9,6216231062,sarah.singh95064@example.com
95065,Vihaan,Jain,Masters,5.3,Chennai,India,30,19.2,8118179807,vihaan.jain95065@example.com
95066,Anika,Verma,Masters,1.1,Jaipur,India,45,40.1,8980309663,anika.verma95066@example.com
95067,Meera,Garcia,Bachelors,3.3,Mumbai,India,30,37.3,8272110359,meera.garcia95067@example.com
95068,Sofia,Garcia,Bachelors,2.4,Chennai,Other,60,16.1,6637341914,sofia.garcia95068@example.com
95069,Noah,Lee,Bachelors,7.8,Noida,India,60,15.0,7732308589,noah.lee95069@example.com
95070,Aadhya,Panda,Bachelors,0.9,Pune,Other,30,7.8,9304257834,aadhya.panda95070@example.com
